population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year_start,year_end,val,upper,lower
1,All Population,1,Deaths,90,Norway,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.5197904236246909,-0.37268359124261735,-0.6252109128464692
1,All Population,1,Deaths,92,Spain,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.0776092569945097,0.10252202258136078,-0.2543945854011967
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.40178287374532945,-0.2975739348444598,-0.4957686962165154
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.47153962656467774,-0.35055564820474194,-0.5751532016128971
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.28067928865944797,-0.22480136325039665,-0.33674870608483365
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,0.14589365988983094,0.7016434479641191,-0.2923532069742736
1,All Population,1,Deaths,86,Italy,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.21091643212475414,-0.03881674299212328,-0.3825759645862026
1,All Population,1,Deaths,63,Ukraine,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.34488943448469883,0.7512101375902303,-0.016096853295461084
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.12129445358280315,0.16795447920814927,-0.3650312813790126
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.4953777398320076,-0.41538056611182145,-0.5677607515519874
1,All Population,1,Deaths,80,France,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.2540350304729996,-0.10021597358777923,-0.40006677790217315
1,All Population,1,Deaths,80,France,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.16781289591753587,-0.04032057017303254,-0.3008286655131604
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.048132292704966946,0.24572950116969489,-0.28377975506140624
1,All Population,1,Deaths,88,Malta,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.36821747695263285,-0.10455322128566238,-0.575597966143642
1,All Population,1,Deaths,88,Malta,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.20956139425514472,-0.10679787540962288,-0.3247508875829156
1,All Population,1,Deaths,106,Bahamas,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.01032859525332196,0.553795710216211,-0.42317231602172806
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,0.05831928180842451,0.5760623999563501,-0.31278334642939387
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.06504805262483924,0.4794373925124294,-0.38502788514081565
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.3918889385816866,-0.23782595585233945,-0.5214844587312032
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,0.14063407460602154,0.8681125459183148,-0.3527401038397841
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.00659844652551805,0.6181092684485171,-0.387331344256327
1,All Population,1,Deaths,106,Bahamas,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.13695802309896388,1.1022596035849928,-0.7038239544284945
1,All Population,1,Deaths,88,Malta,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.4360107904098363,-0.31445034567725644,-0.5419481502008349
1,All Population,1,Deaths,67,Japan,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.30124941091427354,-0.19607080898333495,-0.40414049381853134
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.020287298237916383,0.2003741989898991,-0.23272331687925438
1,All Population,1,Deaths,106,Bahamas,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.16389965750388066,0.3126803362862159,-0.5142621103994253
1,All Population,1,Deaths,106,Bahamas,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.1387768366366721,0.37356976778487394,-0.49079877271105504
1,All Population,1,Deaths,109,Cuba,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,0.06698946585586824,0.49041746560388655,-0.27995420529457454
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.12361604376218457,0.3618125130105943,-0.44018574304011615
1,All Population,1,Deaths,109,Cuba,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.06083058372915639,0.5038642942959694,-0.4820258944429307
1,All Population,1,Deaths,67,Japan,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.014255140454223863,0.24644589954794685,-0.2147452344927739
1,All Population,1,Deaths,98,Chile,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.14640916872207407,-0.06026373030772928,-0.2433366949824779
1,All Population,1,Deaths,98,Chile,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.27276787890047355,-0.038947286523397164,-0.452400458004944
1,All Population,1,Deaths,98,Chile,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.20316370877704046,-0.04243418095788945,-0.343007041741343
1,All Population,1,Deaths,109,Cuba,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.13961188009563782,0.10786204486167271,-0.36625677836249737
1,All Population,1,Deaths,118,Suriname,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.09874069329512075,0.04721028022473294,-0.24346861803645664
1,All Population,1,Deaths,109,Cuba,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,0.016421475556617455,0.5987725546299243,-0.4266571048498515
1,All Population,1,Deaths,53,Serbia,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.12131445129204593,0.09190092232828115,-0.2779521480575983
1,All Population,1,Deaths,94,Switzerland,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.21507494953295997,-0.04252343426668858,-0.36098842257994307
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.09567127546912389,0.35337875029382404,-0.41904131389134125
1,All Population,1,Deaths,147,Libya,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,0.061938112575410625,0.4603475713058779,-0.25320846057927127
1,All Population,1,Deaths,143,Iraq,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.16812546711907433,0.5755494079297312,-0.5687926149203619
1,All Population,1,Deaths,143,Iraq,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.022418417602784683,0.3149593859352743,-0.3185066859457638
1,All Population,1,Deaths,143,Iraq,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.06441569243966837,0.4029832491965878,-0.407775940009055
1,All Population,1,Deaths,88,Malta,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.27393307640388775,-0.0008305888709787745,-0.507611334020129
1,All Population,1,Deaths,88,Malta,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.3595254437234467,-0.13880393381417336,-0.5548477535797245
1,All Population,1,Deaths,147,Libya,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.021875578069957907,0.4646944993194546,-0.3509390649015421
1,All Population,1,Deaths,147,Libya,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.009288154337534407,0.7612721902735566,-0.41449371675194546
1,All Population,1,Deaths,139,Algeria,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.18912800209660105,0.10622109216915625,-0.47644533449901366
1,All Population,1,Deaths,139,Algeria,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.16158598911395616,0.2494586081484522,-0.4321903400202828
1,All Population,1,Deaths,125,Colombia,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.39361943814774325,-0.06915873372468856,-0.6213652216723589
1,All Population,1,Deaths,125,Colombia,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.4516357238934193,-0.20722302124401346,-0.6483429384454145
1,All Population,1,Deaths,125,Colombia,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.43999538786712244,-0.06766182391438559,-0.6881850224542543
1,All Population,1,Deaths,92,Spain,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.25874952806106194,-0.16156253083338076,-0.34966315240576556
1,All Population,1,Deaths,139,Algeria,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.1255108706868911,0.34160047543789007,-0.41516309420325553
1,All Population,1,Deaths,143,Iraq,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,0.013277784546468097,0.23268196447020714,-0.16151553670736588
1,All Population,1,Deaths,139,Algeria,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.17887069039613387,0.26526433669921984,-0.5018221582946488
1,All Population,1,Deaths,139,Algeria,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.10819958515322367,0.04499060616075646,-0.23932462391633172
1,All Population,1,Deaths,118,Suriname,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.2961607477284866,0.7585946501379055,-0.7456686801517591
1,All Population,1,Deaths,139,Algeria,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.03254401121471641,0.4970644209973327,-0.4111115187240306
1,All Population,1,Deaths,90,Norway,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.3791113383469661,-0.21050859861518267,-0.5016227219912155
1,All Population,1,Deaths,143,Iraq,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.07158822738027087,0.04764305514386176,-0.17278338668061996
1,All Population,1,Deaths,143,Iraq,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.09027184727558357,0.26331862263729505,-0.32856425624792573
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.29282918615607045,0.09041505986319143,-0.5735015093339676
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.20413292154691015,0.13900589969753405,-0.48448414897472997
1,All Population,1,Deaths,143,Iraq,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.09165723365873475,0.35521923069203465,-0.385886933039342
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.35207113882528696,-0.15282897314640176,-0.499000400667772
1,All Population,1,Deaths,101,Canada,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.21236859488743898,-0.0963235000649755,-0.3292734506067952
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.08540010827385565,0.2737634250301157,-0.36159666220541586
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.29704916496283007,0.1041935545278854,-0.5749430674807684
1,All Population,1,Deaths,79,Finland,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.08894799074730302,0.15883560443802508,-0.26571208314101513
1,All Population,1,Deaths,101,Canada,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.316665149911316,-0.15505270393149395,-0.46827682516066504
1,All Population,1,Deaths,101,Canada,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.20208272331370705,-0.14411059732494996,-0.26674480183941285
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,0.00294793077298972,0.1793784000042842,-0.16311886853075838
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.16119954821909468,0.11382431406866375,-0.3657958637432618
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.05980681914523496,0.4626640220558177,-0.23001304748905432
1,All Population,1,Deaths,111,Dominican Republic,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.23183810001147234,-0.10498204899047871,-0.3453983263218374
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.30190833248106225,0.5931269130138099,-0.6985388366277088
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.2151506638454138,0.17722897544631544,-0.49997175853857145
1,All Population,1,Deaths,80,France,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.3031200288369437,-0.20277508356800358,-0.3959259790964139
1,All Population,1,Deaths,80,France,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.16508288622452683,-0.11405034284547128,-0.21970163578516827
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.28955595498281445,0.18631587791278245,-0.5797758829843587
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.29910391090741406,0.026509078103891102,-0.5659505021108522
1,All Population,1,Deaths,101,Canada,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.428022460005244,-0.3199490700337554,-0.5230717999490475
1,All Population,1,Deaths,86,Italy,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.23175838338273708,0.04851020081214292,-0.4888104754656716
1,All Population,1,Deaths,86,Italy,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.48734449513233236,-0.367932872368096,-0.6133105366927282
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.3901046063244164,-0.07308307731004657,-0.6338700328774121
1,All Population,1,Deaths,79,Finland,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.22999873807707819,-0.13805102355942223,-0.3200080377367847
1,All Population,1,Deaths,122,Ecuador,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.5270807121029341,-0.2906529478428215,-0.7046841364730718
1,All Population,1,Deaths,122,Ecuador,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.423998481719268,-0.1139922391964368,-0.6348588783158006
1,All Population,1,Deaths,113,Guyana,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.007842774723910052,0.5606335305974013,-0.40381698033615143
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,0.02693795390993725,0.19721544204586766,-0.14126908999289017
1,All Population,1,Deaths,122,Ecuador,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.5663446648255986,-0.3281322309611669,-0.7322052773284633
1,All Population,1,Deaths,116,Saint Lucia,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.019871709364523864,0.1617859719602999,-0.18892361810927888
1,All Population,1,Deaths,118,Suriname,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.19010948665279626,0.006446516743643569,-0.3787332396136584
1,All Population,1,Deaths,118,Suriname,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.18923214406815184,0.11910723025390581,-0.4630270431345047
1,All Population,1,Deaths,116,Saint Lucia,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.11932773324316363,0.14993262481009875,-0.3263135856624922
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,0.10476988500910003,0.8511972725963053,-0.32959437962537047
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.08386759442689877,0.49639706440302045,-0.24481605126740463
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.4375162281750369,-0.33383647473555766,-0.5399793385749345
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.15546458813972114,0.21731066827709392,-0.46421652787011786
1,All Population,1,Deaths,111,Dominican Republic,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.47173190758807143,-0.20700860141043426,-0.6479009602040247
1,All Population,1,Deaths,111,Dominican Republic,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.3518084628145135,-0.13659876496946088,-0.5256070026698053
1,All Population,1,Deaths,92,Spain,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.18546419971953945,-0.0989927867332181,-0.2727858603658708
1,All Population,1,Deaths,92,Spain,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.14996770527036687,-0.10871530679921226,-0.1905220210631631
1,All Population,1,Deaths,110,Dominica,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,0.07946442206768033,0.8328842668159415,-0.405801734081748
1,All Population,1,Deaths,110,Dominica,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.16731152798658216,0.8297677567569621,-0.29242095189127615
1,All Population,1,Deaths,118,Suriname,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.2624704600148182,0.21563872942155712,-0.5801442266339032
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.03258506268218692,0.694751438955981,-0.451300811750993
1,All Population,1,Deaths,86,Italy,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.3596017817887027,-0.2289738808262866,-0.48921856915669926
1,All Population,1,Deaths,110,Dominica,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,0.07805595690738437,0.4124807866824532,-0.19019159702747856
1,All Population,1,Deaths,116,Saint Lucia,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.02674654670733833,0.4530121202190722,-0.3984462860649751
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.06227505424864914,0.8554151017176173,-0.42188165075557876
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.18445093023275608,-0.005846892757394317,-0.3537099940469475
1,All Population,1,Deaths,82,Greece,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.04266461709623836,0.09526056087581113,-0.16343209862779645
1,All Population,1,Deaths,82,Greece,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.04584739162245921,0.009869591856183276,-0.09295447421397071
1,All Population,1,Deaths,57,Belarus,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.007785381277279835,0.042461379943815006,-0.04883965704647644
1,All Population,1,Deaths,57,Belarus,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,0.0015502060986082508,0.07509116516258454,-0.064634007885087
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.23056560764151926,-0.07400721775477634,-0.35375003478665834
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.3018923501383489,0.10650957818762888,-0.5939651391625541
1,All Population,1,Deaths,82,Greece,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.043513024872038404,0.16072542798235073,-0.18500019154262942
1,All Population,1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.1942185391513667,0.023056923290716822,-0.3790798062300125
1,All Population,1,Deaths,145,Kuwait,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.1870919502032883,0.30158638853867054,-0.5000360200456565
1,All Population,1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.3343121741416419,-0.04558047903129911,-0.5847949443281699
1,All Population,1,Deaths,111,Dominican Republic,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.4628401227993687,-0.24136830590046868,-0.6357030572226515
1,All Population,1,Deaths,111,Dominican Republic,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.5123630996337075,-0.25312081025967903,-0.701270181561179
1,All Population,1,Deaths,111,Dominican Republic,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.29987978577452534,-0.14524341485202172,-0.4234047666559224
1,All Population,1,Deaths,92,Spain,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.18509910278452743,-0.05057309853920232,-0.2888414660676454
1,All Population,1,Deaths,84,Ireland,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.46150321968892005,-0.35804840092947365,-0.5467182066774141
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.16881166906577005,0.21747642410700346,-0.46252323204684676
1,All Population,1,Deaths,111,Dominican Republic,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.3235616973506433,-0.12793914064212283,-0.49658585977485603
1,All Population,1,Deaths,84,Ireland,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.49875667775304044,-0.3875561545415068,-0.5988775154454586
1,All Population,1,Deaths,84,Ireland,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.4402685578079134,-0.2801395900025474,-0.5945909510662771
1,All Population,1,Deaths,123,Peru,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.1470651339164681,0.155727665045955,-0.39633924052300407
1,All Population,1,Deaths,116,Saint Lucia,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.21459532371775078,0.8572187848468623,-0.7094122753011707
1,All Population,1,Deaths,57,Belarus,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.006453145423409018,0.13168641359765573,-0.09457266984191928
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.17516745656993066,1.580835121631976,-0.7450057523287541
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.0745961447761491,0.490572532696956,-0.43654848898059323
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,0.0663338379136048,1.028574201738688,-0.4571850005279125
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.013140144313808028,0.7236300357227775,-0.4513749948979521
1,All Population,1,Deaths,141,Egypt,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,0.05714411618124983,0.889019284471383,-0.3582947056464023
1,All Population,1,Deaths,141,Egypt,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.2519745342771865,1.0975897121342397,-0.21332976846914756
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.1821340931798776,0.27537674191250494,-0.5048550016033232
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.048872650329703185,0.41614802697606673,-0.3958936286924903
1,All Population,1,Deaths,80,France,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.21468036716104086,-0.052412283366839424,-0.31404573699937877
